Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Blue,False,3,0.0,1.0,0.0,16.0,13.0,15.0,14.0,91.0,45.0,7.0,6.0,83.0,40.0,0.0,14.0,12.0,0.0,0.0,113.0,65.0,0.57,0.0,11.0,1.0,0.09,134.0,86.0,1.0,0.0,14.0,4.0,2.0,2.0,83.0,29.0,2.0,1.0,62.0,18.0,0.0,11.0,10.0,0.0,0.0,87.0,32.0,0.36,0.0,1.0,0.0,0.0,87.0,32.0,3.0,900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,172.72,177.8,135.0,0.0,3.0,0.0,13.666666666666664,7.666666666666668,6.666666666666668,5.0,92.66666666666669,35.666666666666664,10.0,6.333333333333332,85.0,32.333333333333336,0.6666666666666666,10.666666666666666,7.0,1.3333333333333333,0.0,109.33333333333331,47.0,0.4366666666666667,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.3666666666666667,117.66666666666669,54.33333333333334,3.0,0.0,8.666666666666666,6.0,3.6666666666666665,2.6666666666666665,104.33333333333331,41.66666666666666,3.6666666666666665,2.0,89.0,28.66666666666667,0.0,14.0,11.666666666666664,0.6666666666666666,0.3333333333333333,111.66666666666669,46.33333333333334,0.4066666666666667,0.0,3.6666666666666665,1.0,0.25,135.66666666666666,66.33333333333333,9.0,839.3333333333335,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,175.26,182.88,135.0,26.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,True,5,0.0,4.0,0.0,14.733333333333333,10.066666666666666,10.533333333333333,7.0,135.26666666666668,47.53333333333333,16.533333333333335,12.4,133.06666666666666,45.73333333333333,0.6,14.533333333333333,11.133333333333333,1.8666666666666667,0.0,162.33333333333334,66.93333333333334,0.4093333333333334,0.8,3.733333333333333,1.4,0.3186666666666667,188.6,89.33333333333331,4.0,3.0,13.733333333333333,7.2,6.0,3.2,100.66666666666669,32.46666666666667,1.4,0.8666666666666667,87.26666666666668,24.13333333333333,0.13333333333333333,7.066666666666666,5.2,0.0,0.0,108.06666666666666,36.53333333333333,0.358,0.13333333333333333,2.4,0.3333333333333333,0.057333333333333326,113.53333333333332,41.46666666666667,42.0,745.8,7.0,0.0,0.0,4.0,7.0,1.0,0.0,12.0,167.64,170.18,125.0,0.0,3.0,0.0,24.222222222222218,18.11111111111111,18.88888888888889,12.222222222222221,82.66666666666667,29.11111111111111,8.555555555555555,5.5555555555555545,80.0,24.66666666666667,0.3333333333333333,5.888888888888888,4.111111111111111,1.3333333333333333,0.0,110.11111111111113,46.88888888888889,0.4311111111111112,0.1111111111111111,5.888888888888888,2.1111111111111107,0.508888888888889,141.77777777777774,74.77777777777777,4.0,2.0,14.777777777777779,9.777777777777779,8.333333333333334,5.666666666666668,100.22222222222223,29.66666666666667,0.8888888888888888,0.3333333333333333,84.44444444444444,19.222222222222218,0.1111111111111111,10.222222222222221,6.666666666666668,0.0,0.0,109.44444444444444,35.666666666666664,0.3366666666666667,0.0,1.0,0.1111111111111111,0.05555555555555555,122.44444444444444,48.0,26.0,821.5555555555555,2.0,0.0,2.0,4.0,1.0,0.0,0.0,7.0,162.56,162.56,135.0,32.0,31.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,1.0,0.0,0.0,12.75,7.583333333333332,4.0,2.75,80.91666666666667,26.33333333333333,3.333333333333333,2.5,71.25,20.5,0.75,4.25,3.5,0.4166666666666667,0.16666666666666666,88.25,31.58333333333333,0.3583333333333333,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,91.16666666666669,34.25,3.0,6.0,16.666666666666668,11.0,8.25,5.916666666666668,68.16666666666667,33.25,1.8333333333333333,1.4166666666666667,54.16666666666666,23.33333333333333,0.5833333333333334,7.416666666666668,6.25,0.4166666666666667,0.0,78.25,40.583333333333336,0.45,0.16666666666666666,1.75,0.5,0.15833333333333333,82.16666666666667,44.16666666666666,21.0,413.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,6.0,177.8,190.5,155.0,0.0,5.0,0.0,1.4,0.6,3.4,1.4,27.2,9.8,17.2,12.0,44.4,20.6,0.4,2.0,2.0,5.8,0.0,47.8,23.2,0.514,0.6,7.2,3.4,0.4380000000000001,73.8,44.8,5.0,0.0,2.6,1.6,8.6,7.2,29.2,9.0,0.6,0.4,35.4,14.6,0.0,0.4,0.4,0.0,0.0,38.4,16.6,0.42200000000000004,0.0,0.0,0.0,0.0,51.8,28.8,9.0,436.8,0.0,0.0,0.0,1.0,2.0,2.0,0.0,5.0,170.18,180.34,155.0,31.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,0.0,3.0,0.0,13.307692307692307,9.923076923076923,12.846153846153848,8.846153846153848,52.53846153846154,13.846153846153848,16.307692307692307,13.0,62.769230769230774,21.46153846153846,0.15384615384615385,5.615384615384616,4.307692307692308,2.230769230769231,0.7692307692307693,81.69230769230771,35.692307692307686,0.44692307692307703,0.07692307692307693,6.846153846153847,2.4615384615384617,0.2807692307692308,130.38461538461542,79.30769230769229,3.0,5.0,9.0,6.0,8.384615384615385,6.230769230769232,49.92307692307693,17.615384615384613,4.538461538461538,3.615384615384616,46.92307692307693,15.615384615384615,0.07692307692307693,6.9230769230769225,5.846153846153847,2.1538461538461537,0.38461538461538464,62.846153846153854,27.461538461538463,0.4076923076923077,1.1538461538461535,4.9230769230769225,2.230769230769231,0.33461538461538465,81.76923076923076,44.153846153846146,34.0,735.9230769230769,0.0,0.0,3.0,1.0,4.0,0.0,0.0,8.0,165.1,165.1,125.0,0.0,1.0,0.0,21.1875,11.8125,9.1875,5.875,119.125,37.8125,5.5625,3.625,98.0,26.375,0.25,14.6875,9.125,1.5625,0.0625,133.875,47.3125,0.3581250000000001,0.25,4.0,1.0625,0.215625,145.75,57.9375,6.0,3.0,14.0,9.5625,9.5,6.125,74.3125,26.1875,1.8125,1.4375,65.6875,19.6875,0.125,5.9375,4.5,0.375,0.0,85.625,33.75,0.41875,0.0,4.125,1.0625,0.2075,93.3125,40.5625,40.0,707.6875,2.0,0.0,1.0,7.0,4.0,1.0,0.0,13.0,162.56,165.1,125.0,30.0,34.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Red,False,3,1.0,0.0,0.0,11.5,7.5,2.0,2.0,52.5,19.5,0.0,0.0,39.5,12.0,0.0,3.5,2.0,0.5,0.0,54.5,21.5,0.32,1.0,0.5,0.5,0.5,60.5,26.5,1.0,1.0,6.0,3.5,4.5,1.0,65.0,20.5,10.0,7.5,72.0,24.0,0.0,1.5,1.5,1.0,0.0,79.5,29.0,0.28500000000000003,0.5,4.0,0.0,0.0,94.5,44.0,4.0,480.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,160.02,157.48,125.0,2.0,0.0,0.0,18.857142857142858,11.142857142857142,23.142857142857146,14.857142857142858,40.857142857142854,14.428571428571427,17.857142857142858,12.857142857142858,55.714285714285715,26.142857142857146,0.14285714285714285,7.2857142857142865,4.857142857142857,1.2857142857142858,0.5714285714285714,81.85714285714286,42.142857142857146,0.4699999999999999,0.5714285714285714,3.2857142857142856,1.1428571428571428,0.18857142857142856,152.85714285714286,102.28571428571428,3.0,3.0,12.857142857142858,9.142857142857142,16.428571428571427,10.857142857142858,32.57142857142857,15.428571428571427,9.428571428571429,6.7142857142857135,42.57142857142857,21.285714285714285,0.0,3.0,2.571428571428572,3.4285714285714284,0.2857142857142857,58.42857142857143,33.0,0.5757142857142856,1.2857142857142858,3.8571428571428568,2.2857142857142856,0.4942857142857143,86.0,56.714285714285715,20.0,728.2857142857142,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,162.56,165.1,115.0,27.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
Red,False,3,0.0,1.0,0.0,4.666666666666667,3.6666666666666665,6.0,5.333333333333333,23.0,10.0,4.333333333333333,3.0,26.66666666666667,13.0,0.0,2.0,1.6666666666666667,1.3333333333333333,0.0,33.333333333333336,18.33333333333333,0.62,0.6666666666666666,1.3333333333333333,1.0,0.5533333333333333,63.33333333333334,43.66666666666666,1.0,1.0,3.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,38.0,8.0,1.6666666666666667,1.3333333333333333,31.33333333333333,6.333333333333332,0.0,7.0,3.0,1.0,0.0,41.333333333333336,10.666666666666666,0.4466666666666667,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.22,48.0,16.666666666666668,5.0,468.66666666666674,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,185.42,187.96,205.0,1.0,0.0,0.0,6.6,4.133333333333334,6.866666666666666,3.4,49.86666666666667,17.533333333333335,16.133333333333333,11.133333333333333,66.06666666666666,27.73333333333333,0.26666666666666666,0.2,0.2,2.466666666666667,0.06666666666666668,72.86666666666666,32.06666666666667,0.4513333333333334,0.4666666666666667,2.8,1.3333333333333333,0.36666666666666653,97.4,52.06666666666667,5.0,5.0,7.466666666666668,5.866666666666666,10.466666666666667,6.2666666666666675,66.73333333333333,25.2,5.0,4.2,71.0,26.4,0.2,3.733333333333333,3.4,1.2666666666666666,0.06666666666666668,82.2,35.666666666666664,0.4186666666666666,0.2,4.066666666666666,1.6,0.15666666666666668,95.0,47.46666666666667,35.0,590.7333333333332,1.0,0.0,0.0,2.0,4.0,3.0,1.0,10.0,187.96,193.04,205.0,28.0,39.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Blue,False,3,0.0,1.0,0.0,14.79310344827586,10.89655172413793,6.344827586206898,4.103448275862069,74.44827586206897,35.0,4.862068965517241,3.3793103448275863,57.206896551724135,19.86206896551724,0.5862068965517241,13.655172413793107,11.724137931034482,1.0,0.10344827586206896,85.65517241379311,42.48275862068965,0.5003448275862069,0.3793103448275862,2.2758620689655173,0.6896551724137931,0.2813793103448276,92.72413793103449,48.55172413793103,8.0,8.0,16.379310344827587,11.034482758620689,8.206896551724139,5.655172413793102,79.86206896551724,36.48275862068965,1.862068965517241,1.0,64.58620689655173,24.86206896551724,0.2413793103448276,8.965517241379311,7.241379310344827,0.03448275862068965,0.03448275862068965,89.93103448275862,43.137931034482754,0.4548275862068966,0.10344827586206896,2.0,0.2413793103448276,0.06793103448275861,95.82758620689656,48.24137931034482,61.0,552.2413793103449,1.0,0.0,0.0,6.0,9.0,6.0,0.0,21.0,185.42,185.42,155.0,0.0,2.0,0.0,13.5,9.0,12.5,8.5,24.0,8.0,10.5,7.0,32.5,14.5,0.5,1.0,0.0,1.5,0.5,47.0,23.5,0.5449999999999999,0.0,5.0,2.0,0.2,75.5,47.5,2.0,0.0,7.0,5.0,5.0,4.5,16.0,6.5,0.5,0.5,12.5,5.0,0.0,2.0,1.5,1.5,0.0,21.5,11.5,0.475,0.5,3.0,1.0,0.165,30.5,20.5,4.0,471.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,175.26,182.88,155.0,35.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Red,False,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,5.0,2.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.33,0.0,1.0,1.0,1.0,16.0,6.0,0.0,1.0,7.0,6.0,3.0,3.0,22.0,12.0,6.0,6.0,23.0,14.0,2.0,1.0,1.0,0.0,0.0,31.0,21.0,0.67,1.0,0.0,0.0,0.0,53.0,42.0,2.0,314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.72,182.88,155.0,4.0,0.0,0.0,11.3125,7.1875,15.4375,9.75,74.0,27.125,20.5,13.5625,88.0625,33.8125,0.3125,10.5625,9.4375,1.9375,0.1875,109.9375,50.4375,0.4537500000000001,0.75,7.375,2.875,0.389375,141.0,77.9375,7.0,7.0,10.9375,7.625,13.3125,8.8125,71.375,24.75,4.0625,2.8125,73.0625,25.375,0.4375,4.75,3.375,0.8125,0.125,88.75,36.375,0.410625,0.5,3.625,0.625,0.115625,101.5625,47.375,39.0,681.6875,1.0,0.0,2.0,4.0,1.0,2.0,0.0,9.0,167.64,167.64,155.0,28.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Blue,False,3,0.0,2.0,0.0,2.5,2.0,5.5,3.0,56.0,30.0,5.0,3.5,63.0,33.5,1.0,1.0,1.0,0.0,0.0,66.5,36.5,0.51,0.5,0.0,0.0,0.0,68.5,38.5,2.0,0.0,9.5,6.0,3.0,1.0,40.0,15.0,0.0,0.0,31.0,7.5,0.0,2.5,2.5,0.0,0.0,43.0,16.0,0.335,0.0,1.0,0.0,0.0,49.0,21.0,3.0,275.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,180.34,190.5,170.0,0.0,4.0,0.0,9.285714285714286,6.142857142857142,4.142857142857143,2.571428571428572,127.0,52.14285714285714,7.571428571428571,5.285714285714286,116.28571428571428,42.57142857142857,0.0,13.142857142857142,11.285714285714285,1.7142857142857142,0.0,138.71428571428572,60.0,0.4142857142857143,0.14285714285714285,5.428571428571429,2.142857142857143,0.3828571428571429,180.28571428571428,94.0,4.0,2.0,17.142857142857142,10.571428571428571,1.4285714285714286,1.1428571428571428,122.14285714285714,46.57142857142857,5.285714285714286,3.2857142857142856,90.28571428571428,22.857142857142854,0.5714285714285714,21.428571428571427,17.571428571428573,0.2857142857142857,0.2857142857142857,128.85714285714286,51.0,0.4014285714285714,0.14285714285714285,1.4285714285714286,0.14285714285714285,0.022857142857142857,136.71428571428572,58.42857142857143,19.0,776.8571428571429,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0,180.34,182.88,170.0,28.0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Red,True,5,0.0,2.0,0.0,12.0,6.7857142857142865,7.2857142857142865,4.0,95.5,34.07142857142857,10.357142857142858,7.7142857142857135,94.35714285714286,33.714285714285715,0.6428571428571429,6.7857142857142865,5.285714285714286,1.2142857142857142,0.0,113.14285714285714,45.78571428571429,0.39357142857142857,0.35714285714285715,3.2142857142857144,1.2857142857142858,0.325,132.64285714285714,63.214285714285715,6.0,4.0,8.571428571428571,5.357142857142857,9.571428571428571,6.428571428571429,65.64285714285714,28.142857142857146,3.5,2.642857142857143,59.64285714285714,23.42857142857143,0.07142857142857142,10.5,8.428571428571429,0.2857142857142857,0.0,78.71428571428571,37.214285714285715,0.5221428571428571,0.14285714285714285,2.9285714285714284,0.42857142857142855,0.09071428571428572,93.78571428571428,51.14285714285714,35.0,656.5,2.0,0.0,0.0,3.0,5.0,2.0,0.0,10.0,195.58,200.66,205.0,1.0,0.0,0.0,19.722222222222218,14.611111111111109,16.11111111111111,11.277777777777779,78.33333333333333,38.5,16.72222222222222,12.222222222222221,70.05555555555556,31.88888888888889,0.2777777777777778,21.38888888888889,15.5,1.4444444444444444,0.0,111.16666666666669,62.0,0.5738888888888889,0.5555555555555556,4.0,2.0,0.5766666666666667,126.55555555555556,76.0,13.0,2.0,14.222222222222221,7.777777777777778,14.444444444444445,7.4444444444444455,71.1111111111111,22.11111111111111,0.6111111111111112,0.3333333333333333,62.88888888888889,15.722222222222221,0.0,9.055555555555557,6.388888888888888,0.0,0.0,86.16666666666669,29.88888888888889,0.33111111111111113,0.05555555555555555,2.2222222222222223,0.1111111111111111,0.01333333333333333,95.27777777777777,38.055555555555564,55.0,844.0555555555555,11.0,0.0,0.0,7.0,4.0,5.0,0.0,16.0,193.04,213.36,205.0,31.0,31.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Blue,True,5,0.0,7.0,0.0,9.7,6.2,3.2,2.1,58.0,28.4,17.5,9.9,52.9,24.1,0.2,16.1,10.1,1.4,0.0,78.7,40.4,0.5660000000000001,0.4,2.6,1.1,0.28200000000000003,90.9,50.3,7.0,1.0,5.0,3.3,3.6,2.4,46.0,15.3,6.1,4.4,44.4,14.3,0.0,6.3,4.5,0.8,0.1,55.7,22.1,0.32799999999999996,0.3,2.2,0.5,0.212,68.1,33.4,22.0,533.4,4.0,0.0,1.0,1.0,5.0,2.0,0.0,9.0,172.72,175.26,145.0,0.0,5.0,0.0,22.8,18.2,17.2,13.4,81.6,42.6,16.4,11.0,82.8,40.0,0.4,9.6,8.8,1.0,0.0,115.2,67.0,0.62,0.0,0.8,0.6,0.4,124.6,75.6,5.0,0.0,10.0,5.8,5.2,3.8,65.0,15.4,0.8,0.2,55.4,10.4,0.0,5.6,3.2,0.2,0.0,71.0,19.4,0.366,0.0,1.8,0.4,0.1,77.6,25.2,12.0,590.2,3.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,172.72,172.72,145.0,30.0,33.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
Blue,False,3,2.0,0.0,0.0,5.0,3.8181818181818175,3.363636363636364,2.4545454545454546,38.09090909090909,12.181818181818182,4.818181818181818,2.9090909090909087,39.36363636363637,12.0,0.09090909090909093,1.9090909090909087,1.7272727272727273,1.6363636363636365,0.09090909090909093,46.27272727272727,17.545454545454547,0.3909090909090909,0.7272727272727273,3.9090909090909087,1.5454545454545454,0.3963636363636363,69.45454545454545,36.0,3.0,4.0,6.454545454545454,4.818181818181818,3.636363636363636,2.9090909090909087,32.45454545454545,13.818181818181818,4.090909090909091,3.0909090909090913,29.72727272727273,11.818181818181818,0.0,4.0,3.1818181818181817,0.6363636363636364,0.18181818181818185,40.18181818181818,19.818181818181817,0.4718181818181818,0.7272727272727273,1.7272727272727273,0.5454545454545454,0.1990909090909091,53.63636363636363,31.54545454545455,22.0,485.09090909090907,1.0,0.0,0.0,2.0,0.0,5.0,0.0,7.0,185.42,190.5,170.0,4.0,0.0,0.0,18.0,11.133333333333333,10.666666666666666,5.333333333333333,118.26666666666668,41.266666666666666,10.4,7.466666666666668,102.53333333333332,29.53333333333333,0.3333333333333333,18.8,13.4,1.8,0.4666666666666667,139.33333333333334,54.06666666666667,0.37933333333333336,0.6666666666666666,0.9333333333333332,0.4666666666666667,0.19399999999999998,186.6,97.06666666666666,5.0,8.0,9.933333333333334,7.2666666666666675,6.466666666666668,3.8666666666666663,63.26666666666666,24.33333333333333,10.0,6.2,64.8,24.0,0.26666666666666666,5.0,3.1333333333333333,1.4666666666666666,0.4,79.73333333333333,34.4,0.43666666666666665,0.8,5.0,3.4,0.612,101.13333333333334,54.06666666666667,43.0,801.4,3.0,0.0,1.0,1.0,4.0,0.0,1.0,7.0,187.96,190.5,170.0,31.0,34.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Blue,False,3,0.0,2.0,0.0,10.75,7.5,14.5,8.666666666666666,80.5,30.75,19.25,14.583333333333336,99.33333333333331,42.66666666666666,0.0,4.166666666666667,3.8333333333333335,2.833333333333333,0.0,114.25,54.0,0.4841666666666666,0.0,8.333333333333334,4.333333333333333,0.53,151.33333333333334,85.08333333333333,3.0,4.0,6.666666666666668,4.25,7.583333333333332,5.083333333333333,55.0,19.916666666666668,1.8333333333333333,1.1666666666666667,51.5,16.583333333333332,0.3333333333333333,6.25,5.333333333333333,0.08333333333333333,0.0,64.41666666666667,26.16666666666667,0.3991666666666667,0.25,0.6666666666666666,0.16666666666666666,0.16666666666666666,72.91666666666667,33.833333333333336,31.0,712.0833333333335,1.0,0.0,0.0,6.0,2.0,0.0,0.0,8.0,190.5,200.66,205.0,0.0,2.0,0.0,3.3,2.4,2.3,1.5,28.5,9.7,5.6,4.1,30.1,10.4,0.4,3.0,2.5,0.6,0.0,36.4,15.3,0.4440000000000001,0.3,2.7,1.0,0.338,39.7,18.2,3.0,3.0,5.4,2.4,1.6,1.3,33.5,14.8,1.2,1.0,26.7,11.4,0.1,4.2,3.3,0.0,0.0,36.3,17.1,0.368,0.0,0.2,0.0,0.0,39.2,19.7,17.0,386.7,0.0,0.0,0.0,2.0,3.0,2.0,0.0,7.0,177.8,185.42,205.0,29.0,35.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Blue,False,3,0.0,5.0,0.0,10.4,8.6,16.2,11.6,59.6,34.6,42.8,29.4,93.4,54.2,0.6,14.8,12.8,2.8,0.2,118.6,75.6,0.63,0.6,7.8,3.2,0.5479999999999999,131.8,87.0,5.0,0.0,8.8,5.0,7.4,4.2,78.2,25.6,1.8,1.8,76.6,25.0,0.0,2.0,1.6,0.4,0.2,87.4,31.6,0.342,0.0,3.4,0.6,0.332,92.8,36.4,13.0,744.6,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,167.64,180.34,145.0,0.0,1.0,0.0,3.2307692307692313,2.0769230769230766,2.3846153846153846,1.5384615384615383,42.307692307692314,18.153846153846157,9.692307692307693,7.461538461538463,42.153846153846146,18.53846153846154,0.5384615384615384,9.0,6.538461538461537,0.4615384615384616,0.0,54.384615384615394,27.153846153846153,0.5776923076923077,0.15384615384615385,4.0,1.8461538461538465,0.26076923076923075,59.46153846153846,31.76923076923077,5.0,4.0,6.769230769230768,4.076923076923077,1.4615384615384617,0.6153846153846154,65.53846153846153,18.923076923076927,2.0,1.8461538461538465,57.69230769230769,14.615384615384615,0.3076923076923077,4.538461538461538,2.6923076923076925,0.15384615384615385,0.0,69.0,21.384615384615387,0.27384615384615385,0.15384615384615385,1.0769230769230769,0.0,0.0,84.46153846153847,36.230769230769226,26.0,494.23076923076917,3.0,0.0,0.0,3.0,6.0,0.0,0.0,9.0,167.64,167.64,145.0,30.0,33.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Blue,False,3,1.0,0.0,0.0,16.0,11.0,10.0,7.0,48.0,19.0,0.0,0.0,42.0,15.0,0.0,0.0,0.0,0.0,1.0,58.0,26.0,0.44,0.0,0.0,0.0,0.0,81.0,48.0,0.0,1.0,14.0,12.0,10.0,8.0,35.0,19.0,26.0,20.0,47.0,27.0,0.0,10.0,8.0,9.0,0.0,71.0,47.0,0.66,1.0,8.0,4.0,0.5,176.0,143.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.88,182.88,145.0,0.0,1.0,0.0,10.0,7.666666666666668,8.833333333333334,7.333333333333332,22.0,10.5,17.333333333333332,11.833333333333336,33.166666666666664,17.833333333333332,0.0,5.0,4.166666666666667,2.1666666666666665,0.6666666666666666,48.16666666666666,29.66666666666667,0.5133333333333333,0.6666666666666666,3.333333333333333,2.1666666666666665,0.5583333333333333,87.5,65.66666666666667,2.0,3.0,3.1666666666666665,2.6666666666666665,4.833333333333333,3.333333333333333,19.166666666666668,7.166666666666668,11.0,8.166666666666666,30.83333333333333,15.0,0.0,1.0,1.0,3.1666666666666665,0.3333333333333333,35.0,18.666666666666668,0.4366666666666666,1.0,2.333333333333333,1.3333333333333333,0.43,80.83333333333333,58.33333333333334,16.0,695.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,167.64,172.72,145.0,28.0,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
